"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000042293",30.141522613098,2.89345024782577,0.754112827765374,3.8368930235543,0.000124600716154301,0.00164547037120085,NA,NA
"ENSCAFG00000049322",92.4682209399871,-2.29766973150716,0.599207038743544,-3.83451725855068,0.000125811138904718,0.00165784851707222,NA,NA
"ENSCAFG00000010171",391.179469627221,-1.12898302999028,0.29468423415952,-3.83116196633422,0.000127539510112186,0.00167768510878275,"PHKG1","phosphorylase kinase catalytic subunit gamma 1"
"ENSCAFG00000018418",77.4454727826564,1.98249294927612,0.51752704736457,3.83070403638163,0.000127777126235884,0.00167768510878275,"RHBDL3","rhomboid like 3"
"ENSCAFG00000028779",1077.72840953128,-1.0545255433356,0.275260630966167,-3.83100750599244,0.000127619611740951,0.00167768510878275,NA,NA
"ENSCAFG00000017048",797.062562918461,-1.70085364633324,0.44410725770623,-3.82982627916954,0.000128233754122787,0.00168246750456057,"FLVCR2","FLVCR heme transporter 2"
"ENSCAFG00000042165",23.7556615068891,3.95896851370903,1.03408271171014,3.82848341711639,0.000128935316631754,0.00169045432050458,NA,NA
"ENSCAFG00000005698",3588.4945166395,-1.61548107002509,0.422204523922343,-3.826299763482,0.000130083869642245,0.00170183717676359,"PDE2A","phosphodiesterase 2A"
"ENSCAFG00000016577",441.376635034961,1.47796052267303,0.386288270463343,3.8260559164798,0.000130212724484503,0.00170230001836847,NA,NA
"ENSCAFG00000001029",491.899056096855,-1.36261153936621,0.356168112308818,-3.82575388496528,0.000130372492232897,0.00170316603734095,"TPD52L1","TPD52 like 1"
"ENSCAFG00000028848",9038.11933265146,-1.43409721350502,0.3750878092658,-3.82336396459308,0.000131643235187726,0.00171607369792676,"JUNB","JunB proto-oncogene, AP-1 transcription factor subunit"
"ENSCAFG00000015427",1739.71417900065,-1.23144422597391,0.322221519604407,-3.82173179335061,0.000132517773191934,0.00172377226257023,"ZNF503","zinc finger protein 503"
"ENSCAFG00000008287",115.726846680857,1.07438269235279,0.281195506779512,3.82076763835072,0.000133036948614786,0.00172929041486357,"LOC612475","cyclin-dependent kinase 4-like"
"ENSCAFG00000011494",55.1839211391894,-3.42210313170689,0.896443766319002,-3.81742085815244,0.000134854024544495,0.00174916427420214,"PEX5L","peroxisomal biogenesis factor 5 like"
"ENSCAFG00000043646",1824.56632003742,1.23790127920012,0.324314582843573,3.81697692513937,0.000135096799287078,0.00175106605823272,NA,NA
"ENSCAFG00000013696",949.776770779745,-1.2042403628994,0.315592968164735,-3.81580226550168,0.000135741176087705,0.00175816682626827,"ALS2CL","ALS2 C-terminal like"
"ENSCAFG00000041946",1564.1948944511,-1.93390405141888,0.507179518895076,-3.81305628356606,0.00013725883895942,0.00177403883342086,NA,NA
"ENSCAFG00000009751",22.4447810143823,-1.95526863634272,0.513048908583255,-3.8110764951085,0.000138362939548845,0.00178450955532862,"NPM2","nucleophosmin/nucleoplasmin 2"
"ENSCAFG00000014193",142.618165628733,1.93854018924161,0.50865851012674,3.81108376375851,0.000138358870665372,0.00178450955532862,"CERKL","ceramide kinase like"
"ENSCAFG00000047610",3403.42521704872,-1.63508675183482,0.429016020309115,-3.81124870501738,0.000138266569265104,0.00178450955532862,"ADIRF","adipogenesis regulatory factor"
"ENSCAFG00000012666",2029.74308965444,-1.49935951449276,0.393477858426251,-3.81053084026017,0.000138668711151657,0.00178718747259931,"F11R","F11 receptor"
"ENSCAFG00000017587",53.3267013325194,1.67673797320893,0.440982354721407,3.80227906005041,0.000143371105587249,0.00184257671407861,"PRR11","proline rich 11"
"ENSCAFG00000002589",354.602886192449,-4.56229444762191,1.20044626136345,-3.80049869324439,0.00014440517967063,0.00185455763538917,"COL9A1","collagen type IX alpha 1 chain"
"ENSCAFG00000008510",194.529291105616,-1.96502590306456,0.517137520206583,-3.79981305993729,0.000144805279781701,0.00185838544757193,"CHMP4C","charged multivesicular body protein 4C"
"ENSCAFG00000032019",33.4101775142968,11.3610607372126,2.99075171510915,3.79873082737594,0.000145438939636534,0.00186502610044713,"NLRP12","NLR family pyrin domain containing 12"
"ENSCAFG00000048834",11.6822222997305,-4.78854610521184,1.26061483196674,-3.79857985467379,0.000145527543173651,0.00186502610044713,NA,NA
"ENSCAFG00000006151",3368.46977645861,-1.33448604052067,0.351377834991878,-3.79786630693855,0.00014594700153493,0.00186908638885556,"CDC42EP3","CDC42 effector protein 3"
"ENSCAFG00000005595",3419.73327722429,1.0365140161111,0.273200226928196,3.79397201739338,0.000148256389449756,0.00189466463738211,"FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1"
"ENSCAFG00000008093",80.3821099293284,2.40585711565977,0.634269597004514,3.79311435866072,0.000148769599722681,0.00189989002843601,"HPD","4-hydroxyphenylpyruvate dioxygenase"
"ENSCAFG00000012998",4600.7099268493,-2.10525007906477,0.555404026394125,-3.79048400626978,0.000150354014461176,0.00191609304223406,"ACE","angiotensin I converting enzyme"
"ENSCAFG00000010049",211.853202371821,-2.33307531635613,0.615576574918162,-3.79006513798272,0.000150607784850162,0.00191798487406035,"GFRA2","GDNF family receptor alpha 2"
"ENSCAFG00000019473",266.930243988945,-2.22473328579205,0.587019470329312,-3.78987989025985,0.000150720145309288,0.00191807446976062,"PRDM16","PR/SET domain 16"
"ENSCAFG00000030234",10.1060289403719,-3.61695342830067,0.954437942207865,-3.78961613778022,0.000150880258346179,0.00191877121839543,NA,NA
"ENSCAFG00000000946",1580.11299283686,-1.75850298078783,0.464328040904455,-3.78719962154876,0.000152354696453371,0.00193616983748245,"A4GALT","alpha 1,4-galactosyltransferase (P blood group)"
"ENSCAFG00000016368",21.0932199489438,-3.43355833056348,0.906980043780764,-3.78570438689106,0.000153273795794797,0.00194378070697706,"PNMT","phenylethanolamine N-methyltransferase"
"ENSCAFG00000007184",130.097423290269,1.49681339343082,0.395531664628856,3.78430736976606,0.000154137236198543,0.00195201196690658,"SKA3","spindle and kinetochore associated complex subunit 3"
"ENSCAFG00000011952",35.0024916221065,5.87000206199452,1.55108395206526,3.78445154704789,0.000154047914569823,0.00195201196690658,NA,NA
"ENSCAFG00000003156",1676.12991761827,-1.30522228249251,0.34495252346588,-3.78377368971939,0.000154468289440698,0.0019534875131976,"MYH14","myosin heavy chain 14"
"ENSCAFG00000028962",56.3737356978412,-1.35719614745279,0.35893560264248,-3.78116892685243,0.000156093706980496,0.00196993936092987,"SLC25A21","solute carrier family 25 member 21"
"ENSCAFG00000014912",10.0814394305329,-4.7815442647684,1.26498440496713,-3.77992348837901,0.000156876558388915,0.00197707889606957,"SLC7A14","solute carrier family 7 member 14"
"ENSCAFG00000009179",49.4767024343151,1.59719754383881,0.423244348402865,3.77370081813477,0.000160843634870135,0.00201730264092289,"RAD54B","RAD54 homolog B"
"ENSCAFG00000032722",31.3086653408253,-3.35192707132403,0.888307239470243,-3.7733870921991,0.000161046120066251,0.0020184520939618,"PRIMA1","proline rich membrane anchor 1"
"ENSCAFG00000045924",930.69729370828,1.49275609167026,0.395865280440871,3.77086894311063,0.00016268009666313,0.00203612868751358,"ZNF469","zinc finger protein 469"
"ENSCAFG00000028694",27.1495199316222,-2.09182450299878,0.555020007678305,-3.76891728957494,0.000163957201856604,0.00204789067421853,"ZNF793","zinc finger protein 793"
"ENSCAFG00000024888",360.905627965944,-1.71894536063934,0.456275419300002,-3.76734158345955,0.000164995174122556,0.00205944284848928,"FOLH1B","folate hydrolase 1B"
"ENSCAFG00000017917",27.235556327172,1.63825332816048,0.434883284663306,3.76711036256279,0.000165148006493572,0.00205993859332495,"P2RY11","purinergic receptor P2Y11"
"ENSCAFG00000019795",171.363489437422,2.45342873696448,0.651357469795194,3.76663944260271,0.000165459687087429,0.00206241366293578,NA,NA
"ENSCAFG00000007676",63.5956895336792,-1.28312816433106,0.340732409129611,-3.7657943006031,0.000166020436551045,0.00206516268444747,"ABCB9","ATP binding cassette subfamily B member 9"
"ENSCAFG00000005330",79.1193299970155,-1.23771854937392,0.328741970601567,-3.76501530093347,0.000166538883768794,0.00207019768758602,"SH2D4A","SH2 domain containing 4A"
"ENSCAFG00000019720",112.863249561568,2.23910744328307,0.59492777892173,3.76366262026175,0.000167442752924462,0.00207719242990404,"MADCAM1","mucosal vascular addressin cell adhesion molecule 1"
"ENSCAFG00000012046",458.297714822143,-2.26085700584218,0.600950511958939,-3.76213508575337,0.000168469007992296,0.0020884881583034,"IFI6","interferon alpha inducible protein 6"
"ENSCAFG00000016703",165.362331398375,-2.48450760631275,0.660781877308896,-3.75995119059737,0.000169946511502832,0.00210394012303064,"ATP1B2","ATPase Na+/K+ transporting subunit beta 2"
"ENSCAFG00000032379",505.727187477711,1.37126860926219,0.364913897232122,3.75778675370625,0.000171422870242742,0.00212077574048273,"PEG10","paternally expressed 10"
"ENSCAFG00000023881",173.007439022566,-1.14993861650555,0.306134322928603,-3.75632044621714,0.000172429881258918,0.00213178585716644,"ZNF227","zinc finger protein 227"
"ENSCAFG00000014926",768.012798482993,-1.00354357809717,0.267466528535727,-3.75203425860864,0.000175405487572545,0.00216710266905265,"DTWD1","DTW domain containing 1"
"ENSCAFG00000017225",24.9769591530368,-2.21373781395769,0.590042220509289,-3.75182950814423,0.000175548833317837,0.00216740325664484,"MAGEE2","MAGE family member E2"
"ENSCAFG00000033956",1264.29919910497,-1.09364326193552,0.291764070771971,-3.74838224268628,0.000177978865867272,0.00219591675224179,NA,NA
"ENSCAFG00000005283",73.5389023076324,-3.20632499864771,0.855785002771459,-3.7466478008659,0.00017921342852786,0.0022077434436257,"CLIP4","CAP-Gly domain containing linker protein family member 4"
"ENSCAFG00000007105",24019.1415601173,-1.10651995053004,0.29534701593388,-3.74650797480128,0.000179313305610545,0.0022077434436257,"TNS2","tensin 2"
"ENSCAFG00000018990",24.6193657148488,-2.91157146219082,0.777174385647478,-3.74635540743553,0.000179422343449895,0.0022077434436257,"SLC6A4","solute carrier family 6 member 4"
"ENSCAFG00000010175",350.734335851851,-2.17478899026938,0.580627581248226,-3.74558333173572,0.000179975092219099,0.00221304956407968,"CDH22","cadherin 22"
"ENSCAFG00000016139",16.8630928446045,-2.24579804241716,0.599768587415167,-3.74444092194944,0.000180795910607763,0.00222164259654384,"MOGAT1","monoacylglycerol O-acyltransferase 1"
"ENSCAFG00000032700",44.3918998119958,-1.5654538057241,0.418458875451665,-3.74099797509236,0.000183290997774372,0.00224775243129232,"ST8SIA6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"ENSCAFG00000019794",1389.66873858653,-1.02822645948611,0.27487529781023,-3.7407015751411,0.000183507304014706,0.00224889065505505,"SARDH","sarcosine dehydrogenase"
"ENSCAFG00000009003",615.791473208913,2.3071385821036,0.616922119087653,3.73975662522127,0.000184198511108109,0.00225584336636838,"DDX60","DExD/H-box helicase 60"
"ENSCAFG00000010794",68.4331906371122,1.13152405385328,0.302906812967541,3.7355516793032,0.000187304107068902,0.00229079589914827,"SPATA17","spermatogenesis associated 17"
"ENSCAFG00000001362",65.5549471619987,-1.71362324074659,0.458802013531025,-3.73499503099001,0.000187718893689437,0.00229432803555593,"PLXNA4","plexin A4"
"ENSCAFG00000015209",636.90572719565,1.04361871050887,0.279431346057358,3.73479470085883,0.000187868380890842,0.00229461508008258,"TUBA4A","tubulin alpha 4a"
"ENSCAFG00000001450",398.4311106741,2.39315383531016,0.640801982862997,3.73462301820283,0.00018799658025169,0.00229464190547154,"MEST","mesoderm specific transcript"
"ENSCAFG00000016897",447.458412749556,2.28690582278864,0.613052829971988,3.73035684851685,0.000191208759425309,0.00233072471077263,"CACNA1A","calcium voltage-gated channel subunit alpha1 A"
"ENSCAFG00000009009",244.788417128104,-1.11383615796573,0.298713757533003,-3.72877421905373,0.000192413450806761,0.00234070898640075,"DECR1","2,4-dienoyl-CoA reductase 1"
"ENSCAFG00000010290",8230.1798922434,-4.00835342025542,1.0750943535781,-3.72837361382741,0.000192719519252803,0.00234286726643043,"CFH","complement factor H"
"ENSCAFG00000029394",334.987706324643,2.15328577389693,0.578485561155598,3.72228093229408,0.000197431180259772,0.00239216182548949,"HAS2","hyaluronan synthase 2"
"ENSCAFG00000004239",63.4206957033508,-2.98409525782368,0.801992021060974,-3.72085404774471,0.000198550169882803,0.00240252301909351,"DEUP1","deuterosome assembly protein 1"
"ENSCAFG00000013005",890.662589725754,1.75721138539091,0.472463828528554,3.7192506162082,0.000199814720313579,0.00241301450373381,"EPHB3","EPH receptor B3"
"ENSCAFG00000009491",75.5793599654807,-2.49841780795231,0.671851504797568,-3.71870538372179,0.000200246440511074,0.00241662553223802,"NRN1","neuritin 1"
"ENSCAFG00000017734",21.312082189801,-4.44824007071142,1.19636854670035,-3.71811853711795,0.000200712090297415,0.00242064097775247,"BEX5","brain expressed X-linked 5"
"ENSCAFG00000011230",139.601877410636,3.0459770878988,0.819718138586504,3.71588347813211,0.000202494891734539,0.0024356898767356,"PANX3","pannexin 3"
"ENSCAFG00000020194",66.5155464682267,4.02837662503618,1.08407243637399,3.71596628589718,0.00020242857535599,0.0024356898767356,"BARHL2","BarH like homeobox 2"
"ENSCAFG00000023155",3894.87165435088,-1.35937331867528,0.366402385055756,-3.71005586786347,0.000207213515286654,0.00248424313817331,"IER2","immediate early response 2"
"ENSCAFG00000014928",44.9808929779227,-2.57503708800558,0.694250199869028,-3.7090908846571,0.000208004760404294,0.00248908687135668,"PDE4C","phosphodiesterase 4C"
"ENSCAFG00000009005",2712.44584391461,-1.08078784919432,0.291571243025948,-3.70677107240694,0.000209918533947333,0.00250677142407534,"CYP26B1","cytochrome P450 family 26 subfamily B member 1"
"ENSCAFG00000028715",374.555867878801,1.11602200190316,0.301143488601576,3.70594764338306,0.000210601805110637,0.00250999311051689,"HMGB3","high mobility group box 3"
"ENSCAFG00000022715",53.2057582627968,-1.93772893747126,0.523352725840024,-3.70252955950701,0.00021346048069399,0.00253576569727218,NA,NA
"ENSCAFG00000025281",48.31483884819,1.19557509732387,0.323194971898398,3.69923792533418,0.000216247809085423,0.00256206838192635,"CD1A8","CD1a8 protein"
"ENSCAFG00000042100",30.3942706305187,-4.48494288632398,1.21236132562324,-3.69934506449089,0.000216156548985556,0.00256206838192635,NA,NA
"ENSCAFG00000028862",20.7677138875434,2.62875884925585,0.710705123455061,3.69880385338474,0.000216617917715898,0.00256262227725645,"XIRP1","xin actin binding repeat containing 1"
"ENSCAFG00000028978",212.129735988551,1.69292532869669,0.457708164480158,3.69870030747525,0.000216706293282902,0.00256262227725645,"IL2RG","interleukin 2 receptor subunit gamma"
"ENSCAFG00000010801",570.436089926131,-2.09244812977736,0.565782542526756,-3.69832572145579,0.000217026282151457,0.00256474083339402,"SLC9B2","solute carrier family 9 member B2"
"ENSCAFG00000004706",76.2151087328855,-1.41716563053521,0.383571965704253,-3.69465382573839,0.000220186562654917,0.00259535112783734,"CDNF","cerebral dopamine neurotrophic factor"
"ENSCAFG00000011751",771.432546133354,1.38011321814142,0.373712488665959,3.69298126232818,0.000221640359723375,0.0026107972774401,"CD86","CD86 molecule"
"ENSCAFG00000000206",898.928665196464,-2.16411356496496,0.586846734464108,-3.68769806130244,0.000226291941649617,0.00265528514779715,"CDO1","cysteine dioxygenase type 1"
"ENSCAFG00000006164",7065.08633774586,-1.6263367678318,0.441561478868452,-3.68314910983508,0.000230370314232195,0.00269445972542229,"CYP1B1","cytochrome P450 family 1 subfamily B member 1"
"ENSCAFG00000046815",2882.05410714771,1.0986432401107,0.298306244825858,3.68293744823227,0.000230561749330391,0.00269496791852102,NA,NA
"ENSCAFG00000048642",24.9597224557609,-2.00913030038994,0.545857217776928,-3.68068834661997,0.000232605168196695,0.00271710886339321,NA,NA
"ENSCAFG00000013382",108.7227957982,1.07284730641443,0.291506467609359,3.68035507140833,0.00023290940689015,0.00271891872363879,"PPM1J","protein phosphatase, Mg2+/Mn2+ dependent 1J"
"ENSCAFG00000006608",2075.10147453022,2.24611612154348,0.610380121199338,3.67986447056971,0.000233357943780152,0.0027224096823705,"CPXM1","carboxypeptidase X, M14 family member 1"
"ENSCAFG00000028865",13.8070091118319,-4.10570766022119,1.11700080212147,-3.67565327833552,0.000237241548645488,0.0027624078276106,NA,NA
"ENSCAFG00000024792",439.904994829794,1.18749524451092,0.323186465525738,3.67433469894596,0.000238469969345996,0.00277493713211498,"LOC609800","CMRF35-like molecule 6"
"ENSCAFG00000007770",109.763178218226,1.07134679416014,0.291661883851366,3.67324924331254,0.000239485682168044,0.00278142459053715,"LNPEP","leucyl and cystinyl aminopeptidase"
"ENSCAFG00000008300",1024.81732376634,-1.06666576442635,0.290380001443395,-3.67334444219391,0.000239396437892863,0.00278142459053715,"ZNF395","zinc finger protein 395"
"ENSCAFG00000017937",14.8550488039483,-4.04369544710264,1.10083151536745,-3.67331003033,0.000239428693723467,0.00278142459053715,"CYP1A1","cytochrome P450 family 1 subfamily A member 1"
"ENSCAFG00000000144",109.339283490208,-1.61532878973096,0.440399347281565,-3.66787280612887,0.000244576791510069,0.00283152444385879,"CCDC68","coiled-coil domain containing 68"
"ENSCAFG00000004492",181.315056292251,-1.54765612814927,0.421923063584788,-3.66810032852886,0.000244359302152375,0.00283152444385879,"GRIP2","glutamate receptor interacting protein 2"
